,FP1,FP2,F7,F8,AF1,AF2,FZ,F4,F3,FC6,FC5,FC2,FC1,T8,T7,CZ,C3,C4,CP5,CP6,CP1,CP2,P3,P4,PZ,P8,P7,PO2,PO1,O2,O1,X,AF7,AF8,F5,F6,FT7,FT8,FPZ,FC4,FC3,C6,C5,F2,F1,TP8,TP7,AFZ,CP3,CP4,P5,P6,C1,C2,PO7,PO8,FCZ,POZ,OZ,P2,P1,CPZ,nd,Y
110,12.562999999999999,14.770999999999999,18.951,10.142000000000001,10.700999999999999,11.963,7.324,7.843,4.995,-1.383,-6.632000000000001,4.638999999999999,2.34,1.3730000000000002,-1.272,-22.644000000000002,-4.69,0.6,-6.082999999999999,-4.283,-3.418,-0.539,-7.222,-1.6280000000000001,-11.027000000000001,-0.946,-2.95,-4.822,-12.552999999999999,-7.68,-0.529,26.377,4.761,5.676,-2.299,3.1639999999999997,17.639,5.391,12.533,3.662,1.821,-0.7929999999999999,-3.7030000000000003,-1.078,6.246,-0.763,-4.059,10.773,-5.432,-2.94,-1.475,-3.977,-1.729,2.8989999999999996,-0.732,-3.713,4.405,-4.659,-10.101,0.092,-6.744,-2.8280000000000003,8.128,8.402999999999999
111,13.54,15.747,17.975,11.119000000000002,12.655,13.915999999999999,8.789,9.796,6.9479999999999995,0.081,-5.656000000000001,6.104,3.805,1.3730000000000002,-1.76,-23.131999999999998,-4.2010000000000005,1.088,-6.571000000000001,-5.747000000000001,-3.906,-1.0270000000000001,-8.687000000000001,-3.092,-12.004000000000001,-1.923,-4.415,-6.287000000000001,-14.505999999999998,-8.657,-2.4819999999999998,27.842,6.7139999999999995,8.118,-0.8340000000000001,4.628,18.127,6.856,13.509,4.638999999999999,2.309,-0.305,-3.7030000000000003,0.875,8.199,-1.251,-5.035,12.238,-5.92,-3.428,-2.94,-6.419,-2.218,2.8989999999999996,-2.6860000000000004,-5.666,5.87,-6.612,-13.030999999999999,-1.3730000000000002,-8.209,-3.805,7.151,7.426
112,15.004000000000001,17.7,18.463,9.654,14.119000000000002,15.380999999999998,10.742,10.284,8.413,0.081,-4.678999999999999,7.08,4.781000000000001,0.885,-0.295,-23.621,-4.2010000000000005,0.6,-7.06,-7.212000000000001,-4.883,-2.492,-9.664,-5.046,-13.468,-3.387,-5.88,-8.728,-16.947,-10.61,-4.9239999999999995,28.33,10.132,8.118,0.631,4.628,18.127,7.345,14.974,5.615,3.7739999999999996,-0.7929999999999999,-3.215,2.34,9.664,-2.716,-6.0120000000000005,14.190999999999999,-6.409,-4.405,-4.405,-7.8839999999999995,-1.729,2.8989999999999996,-5.127000000000001,-8.107999999999999,7.334,-8.565,-15.960999999999999,-3.326,-9.674,-4.781000000000001,6.662999999999999,6.449
113,15.981,19.653,18.951,6.724,15.095999999999998,16.846,12.207,10.773,9.389,-0.895,-3.7030000000000003,7.568,6.246,0.397,2.146,-22.644000000000002,-3.713,0.11199999999999999,-7.547999999999999,-8.677,-5.371,-3.957,-11.129000000000001,-6.999,-14.933,-5.341,-7.345,-10.681,-18.901,-12.562999999999999,-6.388,28.33,12.085,6.653,1.607,3.6519999999999997,19.104,6.856,16.439,5.127000000000001,4.751,-1.2819999999999998,-3.215,3.3160000000000003,11.617,-4.181,-6.5,15.655999999999999,-6.897,-5.381,-5.381,-8.86,-1.729,2.411,-6.5920000000000005,-10.061,8.311,-10.517999999999999,-17.426,-4.791,-10.651,-5.757999999999999,7.151,6.938
114,16.958,20.63,18.951,5.2589999999999995,15.095999999999998,16.846,13.672,10.284,9.878,-1.383,-3.7030000000000003,7.08,6.734,-0.092,2.635,-21.666999999999998,-3.713,-1.3530000000000002,-8.036,-10.142000000000001,-5.371,-4.934,-11.617,-8.464,-15.422,-7.294,-8.321,-11.658,-19.877,-13.54,-6.388,28.819000000000003,11.597000000000001,4.7,2.096,3.1639999999999997,19.592,5.391,16.927,4.15,5.727,-2.747,-3.215,3.3160000000000003,12.105,-5.646,-6.0120000000000005,16.144000000000002,-6.897,-6.358,-5.87,-9.837,-1.729,1.4340000000000002,-7.568,-11.037,8.799,-11.495,-17.914,-5.28,-11.139000000000001,-6.246,8.128,7.914
115,16.469,20.142,17.975,6.236000000000001,14.607999999999999,15.869000000000002,13.672,9.796,9.878,-1.8719999999999999,-3.215,6.5920000000000005,6.734,-0.58,2.146,-20.691,-3.713,-1.841,-8.036,-11.119000000000002,-5.371,-5.422000000000001,-11.617,-8.952,-15.422,-8.759,-7.832999999999999,-11.658,-19.877,-14.515999999999998,-6.388,29.795,8.179,4.7,2.096,2.675,20.569000000000003,3.927,16.439,3.174,5.727,-3.7230000000000003,-3.215,2.8280000000000003,11.617,-7.111000000000001,-6.5,15.655999999999999,-6.897,-7.334,-5.87,-11.302,-1.729,0.946,-7.568,-12.014000000000001,8.311,-11.495,-17.426,-5.768,-11.139000000000001,-5.757999999999999,9.593,9.379
116,15.004000000000001,18.677,16.022000000000002,7.7010000000000005,13.142999999999999,14.404000000000002,12.695,8.82,8.901,-2.36,-2.7260000000000004,5.615,6.246,-2.045,-0.7829999999999999,-20.691,-3.713,-2.818,-8.036,-12.095,-4.883,-5.91,-11.617,-8.952,-15.422,-9.735,-7.832999999999999,-11.658,-19.877,-15.004000000000001,-6.877000000000001,30.772,2.8080000000000003,6.165,1.607,2.675,21.545,3.927,14.485999999999999,2.6860000000000004,5.239,-4.7,-3.215,1.3630000000000002,10.64,-8.087,-6.989,14.190999999999999,-6.897,-7.334,-6.846,-11.79,-1.729,0.946,-8.057,-12.502,7.8229999999999995,-11.007,-16.937,-5.768,-10.651,-5.757999999999999,10.081,9.867
117,12.562999999999999,16.724,16.51,8.189,10.700999999999999,12.450999999999999,10.742,7.843,7.436,-2.8480000000000003,-3.7030000000000003,5.127000000000001,5.269,-3.0210000000000004,-3.713,-22.156,-3.713,-2.818,-9.013,-13.072000000000001,-4.395,-5.422000000000001,-12.105,-8.464,-14.933,-9.247,-7.832999999999999,-11.658,-19.877,-15.004000000000001,-7.365,30.284000000000002,-1.587,6.653,0.142,1.699,21.057,3.927,12.044,2.197,4.751,-5.188,-4.678999999999999,0.387,9.176,-7.599,-7.965,12.238,-7.385,-6.846,-7.8229999999999995,-12.277999999999999,-1.729,0.946,-8.545,-12.502,6.846,-11.007,-16.449,-5.768,-10.651,-5.269,9.104,8.891
118,10.122,14.282,18.463,6.236000000000001,9.237,10.985999999999999,9.277000000000001,6.377999999999999,5.971,-3.825,-5.167999999999999,5.127000000000001,4.293,-3.51,-5.178,-23.621,-4.2010000000000005,-1.841,-9.988999999999999,-12.095,-4.395,-4.934,-12.594000000000001,-7.487,-14.933,-7.782,-8.321,-11.169,-19.877,-14.515999999999998,-8.341000000000001,28.33,-3.54,5.188,-1.811,-0.254,19.104,4.415,10.091000000000001,1.709,3.7739999999999996,-4.7,-5.656000000000001,-1.078,7.711,-5.646,-8.453,10.773,-7.385,-5.381,-8.799,-10.812999999999999,-1.729,1.4340000000000002,-9.521,-12.014000000000001,6.358,-11.007,-16.937,-4.791,-10.651,-5.269,8.128,7.914
119,9.633,13.306,20.905,2.33,8.26,10.01,7.812,5.89,5.483,-4.801,-7.609,4.638999999999999,3.805,-2.533,-4.69,-24.109,-4.2010000000000005,-0.865,-10.478,-10.142000000000001,-4.883,-4.445,-12.594000000000001,-6.51,-14.933,-5.829,-8.809,-10.681,-19.389,-13.050999999999998,-8.341000000000001,25.889,-1.099,1.77,-3.764,-2.207,17.151,4.415,9.603,2.197,2.7969999999999997,-3.235,-6.632000000000001,-1.567,6.734,-2.716,-8.453,9.796,-7.385,-3.428,-8.799,-8.372,-1.729,1.923,-10.01,-10.549000000000001,5.87,-10.517999999999999,-15.960999999999999,-4.791,-10.651,-4.781000000000001,8.128,7.426
120,11.587,13.306,23.346,0.376,9.237,10.498,8.301,5.89,4.995,-4.801,-9.074,5.127000000000001,3.3160000000000003,-0.58,-2.248,-23.131999999999998,-4.2010000000000005,0.6,-9.988999999999999,-7.7010000000000005,-4.883,-3.469,-13.082,-5.534,-14.933,-3.8760000000000003,-8.809,-10.193,-18.901,-11.097999999999999,-7.853,24.913,4.272,-0.6709999999999999,-4.74,-2.696,15.686,4.9030000000000005,11.068,2.6860000000000004,2.7969999999999997,-1.77,-6.144,-1.567,7.222,-0.763,-7.477,10.284,-7.385,-2.94,-7.8229999999999995,-6.907,-1.729,2.8989999999999996,-10.01,-8.596,6.358,-10.03,-14.984000000000002,-3.815,-11.139000000000001,-4.781000000000001,8.616,8.402999999999999
121,14.027999999999999,14.282,23.346,1.841,10.700999999999999,11.963,9.277000000000001,6.8660000000000005,5.483,-3.3369999999999997,-9.074,6.104,3.805,1.3730000000000002,1.6580000000000001,-21.666999999999998,-4.2010000000000005,1.577,-9.013,-5.747000000000001,-5.371,-2.9810000000000003,-12.594000000000001,-4.5569999999999995,-14.933,-2.8989999999999996,-7.832999999999999,-9.216000000000001,-18.412,-9.633,-7.365,25.401,11.107999999999999,-1.16,-4.252,-0.743,15.686,5.88,13.020999999999999,4.15,2.7969999999999997,-0.305,-5.167999999999999,-1.078,7.711,0.7020000000000001,-6.0120000000000005,11.749,-7.385,-1.963,-6.846,-5.931,-1.729,2.8989999999999996,-9.521,-6.643,6.358,-9.542,-14.008,-3.326,-10.651,-4.781000000000001,9.593,9.867
122,16.958,16.235,21.881,6.236000000000001,13.142999999999999,13.915999999999999,10.742,9.308,6.9479999999999995,-0.895,-7.609,7.08,4.293,2.838,5.0760000000000005,-21.666999999999998,-4.2010000000000005,2.553,-7.547999999999999,-5.2589999999999995,-5.371,-2.9810000000000003,-12.105,-4.5569999999999995,-15.422,-2.8989999999999996,-7.345,-9.216000000000001,-17.924,-9.145,-6.877000000000001,27.354,15.991,2.258,-3.2760000000000002,2.675,17.639,7.345,15.462,6.104,3.7739999999999996,0.6709999999999999,-4.191,0.387,9.176,0.214,-4.547,13.702,-7.385,-1.475,-6.358,-6.419,-1.729,3.387,-9.033,-6.154,6.846,-9.054,-13.030999999999999,-3.326,-10.651,-5.269,10.569,10.356
123,17.934,18.188,20.905,11.119000000000002,14.607999999999999,15.380999999999998,11.719000000000001,11.261,8.413,1.546,-5.167999999999999,7.568,5.269,3.326,6.541,-22.644000000000002,-3.713,2.553,-6.571000000000001,-6.236000000000001,-5.371,-3.469,-12.105,-5.046,-15.422,-3.387,-6.856,-9.216000000000001,-18.412,-9.145,-6.877000000000001,29.307,17.456,6.653,-1.811,6.093,19.592,8.809,15.950999999999999,7.08,4.751,1.6480000000000001,-2.7260000000000004,1.851,10.64,-0.275,-4.547,15.167,-6.897,-1.475,-5.87,-6.907,-1.729,3.387,-8.545,-6.643,7.334,-9.054,-13.030999999999999,-3.815,-11.139000000000001,-5.269,11.058,10.844000000000001
124,17.445999999999998,19.653,20.416,13.56,15.095999999999998,16.846,12.207,12.725999999999999,8.901,2.523,-3.7030000000000003,8.057,5.757999999999999,3.326,5.564,-24.109,-3.225,2.553,-6.571000000000001,-7.7010000000000005,-5.371,-3.957,-11.617,-5.534,-15.422,-3.8760000000000003,-6.856,-9.705,-18.412,-9.633,-6.877000000000001,29.795,15.503,10.071,-0.8340000000000001,8.046,21.545,9.786,15.950999999999999,7.568,5.727,2.136,-2.238,2.8280000000000003,11.129000000000001,-0.763,-4.547,15.655999999999999,-6.897,-1.475,-5.87,-6.907,-1.729,3.387,-8.545,-7.131,7.8229999999999995,-9.542,-13.030999999999999,-4.303,-11.139000000000001,-5.757999999999999,10.569,10.356
125,15.981,20.63,21.393,12.095,14.607999999999999,16.357,11.719000000000001,12.238,9.389,1.546,-4.191,7.568,5.757999999999999,3.326,3.123,-25.085,-2.736,2.065,-6.571000000000001,-8.189,-4.883,-4.445,-11.129000000000001,-5.534,-14.933,-3.387,-7.832999999999999,-9.216000000000001,-18.412,-9.633,-6.877000000000001,29.307,12.085,10.559000000000001,-0.8340000000000001,7.07,21.545,9.786,15.462,6.5920000000000005,5.727,1.6480000000000001,-2.238,2.34,11.129000000000001,-0.275,-5.524,15.655999999999999,-5.92,-1.963,-5.381,-6.419,-1.2409999999999999,2.8989999999999996,-8.057,-7.131,7.334,-9.054,-12.543,-4.303,-10.651,-5.269,10.569,10.356
126,15.493,19.653,21.881,9.165,13.630999999999998,14.892999999999999,11.23,10.773,8.901,0.081,-5.656000000000001,6.5920000000000005,5.269,2.838,0.193,-25.574,-1.76,1.088,-7.547999999999999,-8.189,-3.906,-3.957,-10.64,-5.046,-14.445,-3.387,-7.832999999999999,-8.728,-17.924,-9.145,-5.412000000000001,27.842,9.155,7.629,-1.3219999999999998,4.14,20.569000000000003,8.321,14.974,5.615,5.727,0.6709999999999999,-3.215,0.875,10.152000000000001,-0.763,-6.0120000000000005,14.190999999999999,-4.944,-2.452,-4.893,-5.931,-0.753,2.8989999999999996,-8.057,-6.154,6.846,-8.565,-11.078,-3.326,-9.674,-4.781000000000001,10.569,10.356
127,15.004000000000001,17.7,21.881,5.747000000000001,12.165999999999999,12.939,9.766,8.82,7.9239999999999995,-2.36,-7.121,5.127000000000001,4.293,1.8619999999999999,-1.76,-26.061999999999998,-1.76,0.11199999999999999,-8.036,-8.189,-3.418,-3.469,-10.152000000000001,-4.5569999999999995,-13.468,-3.387,-8.321,-7.751,-16.947,-8.169,-4.9239999999999995,26.377,7.69,3.7230000000000003,-2.299,1.699,18.616,5.88,14.974,4.15,4.751,-0.305,-4.191,-0.59,9.176,-1.251,-6.989,12.725999999999999,-4.456,-2.94,-4.893,-6.419,-0.753,2.411,-8.057,-5.666,5.87,-7.5889999999999995,-9.613,-2.35,-9.186,-3.805,9.593,9.379
128,14.027999999999999,15.259,19.928,3.7939999999999996,11.19,11.475,8.301,7.843,6.46,-3.3369999999999997,-8.097000000000001,4.15,3.3160000000000003,0.397,-2.248,-28.015,-2.736,0.11199999999999999,-8.036,-8.189,-3.418,-2.9810000000000003,-9.664,-4.069,-12.98,-3.8760000000000003,-8.809,-6.775,-16.459,-7.68,-4.435,24.913,6.7139999999999995,0.305,-3.2760000000000002,0.23399999999999999,17.639,3.438,13.509,3.174,3.7739999999999996,-1.2819999999999998,-5.167999999999999,-2.543,7.711,-2.716,-7.965,10.773,-4.944,-2.94,-5.381,-6.907,-0.753,1.923,-8.057,-5.666,4.893,-6.612,-9.125,-1.8619999999999999,-8.698,-3.3160000000000003,7.64,7.426
129,12.075,12.817,17.487000000000002,3.306,9.725,9.521,6.836,7.355,5.483,-3.825,-8.097000000000001,4.15,2.34,-2.045,-2.736,-31.433000000000003,-3.713,0.11199999999999999,-8.525,-8.677,-3.418,-2.004,-10.152000000000001,-4.5569999999999995,-12.98,-5.341,-9.786,-7.263,-16.459,-8.657,-5.412000000000001,23.448,5.737,-1.16,-4.252,-0.254,17.151,1.485,12.044,2.6860000000000004,2.7969999999999997,-2.258,-6.144,-3.52,6.734,-4.669,-9.43,9.308,-5.92,-2.452,-6.846,-7.8839999999999995,-1.2409999999999999,2.411,-9.033,-6.154,4.405,-7.1,-10.59,-1.8619999999999999,-8.698,-3.3160000000000003,4.71,4.496
130,10.122,10.864,15.045,2.33,8.748,9.521,6.348,7.843,4.018,-3.825,-8.586,4.638999999999999,1.3630000000000002,-3.998,-3.713,-34.851,-5.666,1.088,-9.501,-9.654,-3.906,-2.004,-10.64,-5.046,-13.468,-6.805,-10.763,-7.751,-17.924,-10.122,-6.877000000000001,21.983,3.784,-1.16,-5.229,-0.254,16.174,0.509,9.603,3.662,1.3330000000000002,-2.258,-7.609,-3.52,5.757999999999999,-5.646,-10.895,8.82,-7.385,-1.475,-7.8229999999999995,-8.372,-2.218,2.8989999999999996,-10.498,-7.619,4.405,-8.077,-13.030999999999999,-2.35,-9.674,-3.3160000000000003,2.2680000000000002,2.055
131,9.145,11.353,14.069,1.3530000000000002,7.772,9.521,6.348,8.331,3.042,-2.8480000000000003,-10.05,5.615,0.875,-4.974,-5.666,-36.316,-7.131,2.065,-10.478,-10.63,-4.395,-2.004,-11.617,-5.534,-14.445,-8.27,-12.227,-9.216000000000001,-19.389,-11.587,-8.83,20.518,2.8080000000000003,-0.6709999999999999,-6.694,0.722,14.709000000000001,0.997,8.626,4.638999999999999,-0.132,-1.77,-8.586,-3.031,4.781000000000001,-6.622000000000001,-12.36,8.82,-8.362,-1.475,-8.799,-8.86,-2.7060000000000004,3.387,-11.963,-9.084,4.405,-9.542,-15.960999999999999,-2.838,-10.651,-3.805,-0.17300000000000001,-0.387
132,9.145,12.817,13.58,-0.11199999999999999,8.26,10.985999999999999,6.836,9.308,2.553,-2.36,-11.515,6.104,0.875,-4.974,-7.131,-35.828,-7.619,2.553,-11.943,-10.63,-4.883,-2.492,-12.594000000000001,-6.022,-14.933,-9.247,-13.692,-11.169,-20.365,-13.050999999999998,-10.783,19.541,2.8080000000000003,0.305,-8.158,1.2109999999999999,13.732999999999999,1.973,9.115,5.615,-0.621,-1.2819999999999998,-10.05,-2.055,5.269,-7.111000000000001,-12.847999999999999,9.308,-8.85,-1.963,-9.776,-10.325,-3.682,3.8760000000000003,-13.427999999999999,-10.549000000000001,5.381,-11.007,-17.426,-3.815,-11.627,-4.293,-1.149,-1.3630000000000002
133,11.097999999999999,15.747,14.557,-0.11199999999999999,9.725,12.939,8.301,10.773,3.042,-1.383,-12.98,7.568,1.851,-3.51,-6.643,-33.385999999999996,-7.131,3.042,-12.919,-11.119000000000002,-5.371,-2.9810000000000003,-13.57,-6.999,-15.422,-9.735,-14.669,-12.145999999999999,-21.342,-14.027999999999999,-11.759,20.03,4.761,1.77,-9.135,2.187,12.755999999999998,3.438,11.068,6.5920000000000005,-0.621,-0.7929999999999999,-11.027000000000001,-0.59,6.246,-7.111000000000001,-13.824000000000002,11.261,-9.338,-2.94,-10.264000000000001,-11.79,-3.194,4.364,-15.380999999999998,-12.502,5.87,-11.982999999999999,-18.402,-4.303,-12.604000000000001,-4.781000000000001,-0.17300000000000001,-0.387
134,13.54,18.677,16.022000000000002,1.841,11.677999999999999,14.892999999999999,10.254000000000001,11.749,4.995,-0.895,-12.492,8.057,3.3160000000000003,-2.045,-5.178,-30.456999999999997,-6.154,2.065,-13.407,-11.607000000000001,-5.371,-3.957,-14.547,-7.975,-16.398,-10.712,-16.134,-13.610999999999999,-22.807,-15.004000000000001,-13.224,21.495,6.7139999999999995,3.7230000000000003,-8.158,3.1639999999999997,14.220999999999998,4.9030000000000005,13.997,6.5920000000000005,1.3330000000000002,-1.2819999999999998,-11.515,0.875,7.711,-7.599,-13.824000000000002,13.702,-9.338,-3.9160000000000004,-11.729000000000001,-13.743,-2.7060000000000004,3.8760000000000003,-16.846,-13.967,7.334,-13.448,-19.379,-5.768,-13.092,-5.757999999999999,2.2680000000000002,2.055
135,15.981,20.63,17.975,4.283,14.119000000000002,17.334,12.207,13.214,7.436,-1.383,-10.05,8.057,5.269,-1.556,-3.225,-28.503,-4.69,0.6,-13.407,-12.583,-5.859,-5.422000000000001,-15.523,-10.417,-17.863,-12.177,-17.11,-14.587,-24.272,-16.469,-14.200999999999999,23.936,8.179,6.165,-5.7170000000000005,4.14,16.663,5.391,15.950999999999999,6.104,3.286,-2.258,-11.027000000000001,2.34,10.152000000000001,-9.064,-14.312999999999999,15.655999999999999,-9.338,-5.381,-13.194,-15.696,-2.218,2.8989999999999996,-18.311,-15.432,8.311,-14.913,-21.331999999999997,-6.744,-13.58,-6.246,5.1979999999999995,4.985
136,18.910999999999998,22.583000000000002,20.416,6.724,16.561,18.799,13.672,13.214,10.366,-1.8719999999999999,-6.632000000000001,8.057,6.734,-2.045,-1.76,-27.526999999999997,-3.225,-0.865,-13.407,-14.537,-5.859,-6.8870000000000005,-16.012,-12.37,-18.84,-13.640999999999998,-18.087,-16.052,-25.736,-17.934,-15.665999999999999,27.354,8.667,8.118,-1.3219999999999998,4.628,20.081,5.391,18.392,5.127000000000001,5.727,-3.235,-9.074,3.3160000000000003,12.594000000000001,-10.04,-14.312999999999999,17.609,-8.85,-7.334,-14.17,-17.160999999999998,-1.729,2.411,-19.287,-16.897000000000002,9.288,-15.889000000000001,-23.285,-8.698,-14.557,-7.222,8.128,8.402999999999999
137,20.375999999999998,23.56,23.834,8.189,18.514,19.775,14.648,13.214,12.319,-2.8480000000000003,-4.191,7.08,7.711,-3.51,-1.76,-26.55,-2.736,-2.33,-12.431,-16.000999999999998,-5.859,-8.352,-16.5,-13.835,-19.816,-14.13,-18.087,-17.029,-27.201,-18.910999999999998,-17.131,30.284000000000002,9.155,8.606,3.072,4.628,22.522,5.391,19.368,4.15,7.68,-4.7,-7.121,3.3160000000000003,14.547,-10.529000000000002,-13.824000000000002,19.073,-8.362,-8.311,-13.682,-17.649,-1.2409999999999999,0.946,-19.775,-17.873,9.776,-16.866,-24.75,-9.674,-14.557,-7.711,10.569,10.356
138,21.84,24.535999999999998,25.787,8.189,19.491,20.264,15.625,12.725999999999999,13.784,-3.3369999999999997,-3.215,7.08,8.199,-3.998,-2.736,-26.061999999999998,-2.248,-3.306,-11.454,-16.49,-5.859,-9.328,-16.5,-13.835,-20.304000000000002,-14.13,-17.11,-17.517,-27.69,-19.399,-17.131,32.236999999999995,10.62,8.606,5.025,4.628,23.01,5.391,20.833000000000002,3.662,7.68,-5.188,-5.656000000000001,3.3160000000000003,15.523,-10.04,-12.847999999999999,20.05,-7.874,-9.288,-12.705,-17.160999999999998,-1.2409999999999999,0.45799999999999996,-19.775,-17.873,9.776,-17.354,-25.238000000000003,-10.651,-15.045,-7.711,11.546,11.332
139,22.329,24.535999999999998,26.764,7.7010000000000005,19.491,20.264,16.113,12.238,14.272,-3.3369999999999997,-4.678999999999999,6.5920000000000005,7.711,-3.998,-3.713,-26.55,-2.736,-3.306,-10.966,-15.025,-5.859,-9.328,-16.012,-12.857999999999999,-20.304000000000002,-13.152999999999999,-16.134,-17.029,-27.201,-18.910999999999998,-17.131,32.725,12.573,8.118,5.025,4.14,22.034000000000002,6.367999999999999,21.81,3.174,6.704,-5.188,-5.167999999999999,2.8280000000000003,15.035,-9.064,-11.870999999999999,20.05,-7.874,-8.799,-12.217,-16.184,-1.729,0.45799999999999996,-19.287,-17.385,9.776,-17.354,-24.261,-9.674,-14.557,-7.222,11.058,10.844000000000001
140,22.329,24.048000000000002,26.276,7.7010000000000005,19.002,19.775,16.113,12.238,12.807,-2.36,-6.144,7.08,7.222,-2.533,-4.69,-27.039,-3.713,-2.818,-10.966,-13.072000000000001,-5.859,-7.8629999999999995,-16.012,-11.392999999999999,-19.328,-11.687999999999999,-15.645,-16.541,-26.225,-17.934,-16.154,31.748,13.062000000000001,8.118,3.072,4.14,20.081,6.856,21.81,3.662,5.727,-4.211,-6.632000000000001,3.3160000000000003,14.547,-8.087,-11.383,19.562,-8.85,-7.8229999999999995,-12.217,-14.72,-2.218,0.946,-18.799,-16.408,9.776,-16.378,-21.82,-9.186,-14.557,-6.734,10.081,9.867
141,20.864,23.56,25.299,8.677,18.514,19.775,15.625,12.725999999999999,11.831,-0.895,-7.609,7.568,7.222,-0.58,-4.69,-27.526999999999997,-4.69,-1.3530000000000002,-11.943,-11.119000000000002,-6.348,-6.8870000000000005,-16.012,-9.44,-18.84,-10.222999999999999,-15.645,-15.075999999999999,-25.248,-16.469,-15.177,30.284000000000002,12.085,8.606,1.119,4.628,20.081,7.345,21.81,4.15,4.262,-2.747,-8.097000000000001,3.805,14.058,-7.111000000000001,-11.870999999999999,19.073,-9.827,-5.87,-12.705,-13.255,-3.194,1.923,-17.822,-14.455,9.776,-15.401,-19.379,-7.721,-14.557,-6.734,9.104,8.891
142,19.887,23.56,24.323,9.654,18.026,19.775,15.137,13.214,10.854000000000001,-0.40700000000000003,-7.609,8.545,6.734,1.3730000000000002,-3.713,-27.526999999999997,-5.178,0.11199999999999999,-13.407,-10.142000000000001,-6.836,-5.91,-16.5,-8.464,-18.84,-9.247,-15.645,-14.099,-24.272,-15.493,-14.200999999999999,29.307,10.62,9.583,0.142,5.117,21.057,7.345,20.833000000000002,5.127000000000001,4.262,-1.77,-9.562000000000001,4.293,13.082,-7.111000000000001,-12.36,18.585,-10.315,-4.405,-12.705,-12.277999999999999,-3.194,2.411,-17.334,-12.99,10.264000000000001,-14.425,-18.402,-7.233,-14.557,-6.734,9.104,8.891
143,19.887,24.048000000000002,24.811,10.63,18.026,20.264,14.648,14.190999999999999,10.366,0.081,-6.632000000000001,9.033,6.246,1.8619999999999999,-1.76,-27.526999999999997,-5.178,1.088,-13.407,-10.142000000000001,-6.836,-5.422000000000001,-16.012,-8.952,-18.351,-9.247,-15.645,-13.610999999999999,-23.783,-15.493,-13.224,29.307,9.644,10.559000000000001,0.631,6.093,22.522,6.367999999999999,20.345,6.5920000000000005,4.262,-0.7929999999999999,-9.562000000000001,4.781000000000001,13.082,-6.622000000000001,-12.36,18.585,-10.315,-3.9160000000000004,-12.217,-12.277999999999999,-3.194,3.387,-16.846,-12.014000000000001,10.264000000000001,-13.936,-17.914,-6.744,-15.045,-6.734,10.081,9.867
144,20.375999999999998,25.513,24.811,11.119000000000002,18.026,20.752,14.648,14.679,10.366,0.081,-6.144,9.033,5.757999999999999,1.3730000000000002,0.193,-27.526999999999997,-4.69,1.577,-12.919,-10.142000000000001,-6.836,-5.91,-15.523,-9.927999999999999,-18.84,-9.247,-15.157,-13.610999999999999,-24.272,-15.493,-12.735999999999999,29.795,10.62,11.047,0.631,7.07,23.987,5.88,20.345,7.568,4.751,-0.7929999999999999,-8.097000000000001,4.781000000000001,13.57,-7.111000000000001,-11.383,19.073,-9.338,-3.9160000000000004,-11.241,-12.767000000000001,-2.7060000000000004,3.8760000000000003,-15.869000000000002,-12.014000000000001,10.264000000000001,-13.448,-18.89,-7.233,-14.557,-6.734,11.058,10.844000000000001
145,21.351999999999997,26.000999999999998,24.811,11.119000000000002,18.514,21.24,15.137,15.655999999999999,10.366,0.57,-6.144,9.521,5.757999999999999,0.885,1.6580000000000001,-28.503,-4.2010000000000005,2.065,-11.943,-10.63,-6.348,-5.91,-15.035,-10.417,-19.328,-9.735,-14.669,-13.610999999999999,-24.272,-15.981,-12.248,29.795,12.573,11.047,0.631,8.046,24.475,6.367999999999999,20.345,8.057,4.751,-0.7929999999999999,-6.632000000000001,5.269,13.082,-7.111000000000001,-10.405999999999999,19.073,-8.85,-4.405,-10.752,-13.743,-2.218,3.8760000000000003,-15.380999999999998,-13.479000000000001,10.264000000000001,-13.936,-19.379,-7.721,-14.069,-6.734,11.058,10.844000000000001
146,21.351999999999997,25.513,23.834,11.119000000000002,18.026,20.752,15.625,15.655999999999999,10.366,1.058,-6.632000000000001,9.521,6.246,0.397,1.6580000000000001,-30.456999999999997,-4.2010000000000005,2.065,-11.454,-10.63,-5.859,-5.91,-15.035,-10.417,-19.328,-10.222999999999999,-14.669,-14.099,-24.272,-16.469,-12.735999999999999,28.33,14.526,10.071,-0.8340000000000001,8.535,23.987,7.832999999999999,19.857,8.545,4.751,-0.305,-6.144,5.269,13.082,-7.111000000000001,-10.895,19.073,-9.338,-4.405,-10.752,-14.231,-2.218,4.364,-15.380999999999998,-14.455,9.776,-13.936,-19.867,-7.721,-14.069,-6.246,10.081,9.867
147,19.887,24.048000000000002,22.858,11.119000000000002,17.537,19.775,15.137,15.167,9.878,1.546,-7.609,9.521,6.246,-0.092,-0.295,-32.898,-4.69,2.065,-12.431,-10.142000000000001,-6.348,-5.91,-15.523,-10.417,-19.328,-10.222999999999999,-15.157,-14.099,-24.76,-16.958,-13.713,26.866,14.038,9.094,-1.811,8.046,23.01,8.809,18.392,8.057,4.751,0.183,-6.632000000000001,4.781000000000001,12.594000000000001,-7.111000000000001,-11.383,18.097,-10.315,-4.405,-12.217,-13.743,-2.218,3.8760000000000003,-16.357,-14.943,9.776,-13.936,-20.355,-7.233,-14.069,-6.246,8.128,7.914
